age,pages,first_item_prize,gender,ReBuy,News_click,revenue,population,GDP_inhab
41.0,7.0,22.0,0.0,False,10.0,88.0,65926261,9503
47.0,3.0,57.0,1.0,True,10.0,115.0,65926261,9503
34.0,9.0,15.5,1.0,False,0.0,50.0,65926261,9503
43.0,6.0,42.0,0.0,False,4.0,208.0,65926261,9503
37.0,6.0,44.0,1.0,False,3.0,66.0,65926261,9503
31.0,5.0,15.5,0.0,False,7.0,66.0,65926261,9503
43.0,5.0,10.0,0.0,False,4.0,37.0,65926261,9503
25.0,5.0,15.5,0.0,False,5.0,77.0,65926261,9503
35.0,4.0,15.5,0.0,False,2.0,63.0,65926261,9503
44.0,7.0,44.0,0.0,True,3.0,131.0,65926261,9503
51.0,7.0,28.0,0.0,False,4.0,162.0,65926261,9503
33.0,7.0,44.0,1.0,True,4.0,148.0,65926261,9503
36.0,7.0,44.0,0.0,False,8.0,129.0,65926261,9503
36.0,6.0,44.0,1.0,True,5.0,180.0,65926261,9503
43.0,5.0,28.0,0.0,False,6.0,120.0,65926261,9503
37.0,5.0,10.0,0.0,False,5.0,107.0,65926261,9503
44.0,5.0,15.5,0.0,False,6.0,114.0,65926261,9503
33.0,5.0,15.5,0.0,False,4.0,133.0,65926261,9503
32.0,4.0,42.0,1.0,True,4.0,145.0,65926261,9503
25.0,10.0,15.5,0.0,False,7.0,128.0,65926261,9503
35.0,7.0,57.0,1.0,False,1.0,46.0,65926261,9503
34.0,6.0,28.0,1.0,False,1.0,78.0,65926261,9503
42.0,7.0,44.0,0.0,False,8.0,174.0,65926261,9503
33.0,7.0,28.0,0.0,True,4.0,117.0,65926261,9503
29.0,10.0,57.0,1.0,False,4.0,187.0,65926261,9503
30.0,4.0,22.0,1.0,False,2.0,34.0,65926261,9503
39.0,4.0,44.0,0.0,False,9.0,296.0,65926261,9503
39.0,4.0,44.0,0.0,False,1.0,57.0,65926261,9503
35.0,6.0,44.0,1.0,True,2.0,71.0,65926261,9503
32.0,2.0,44.0,0.0,False,4.0,196.0,65926261,9503
30.0,7.0,15.5,0.0,False,1.0,36.0,65926261,9503
35.0,5.0,44.0,1.0,True,3.0,83.0,65926261,9503
35.0,5.0,42.0,1.0,False,10.0,204.0,65926261,9503
48.0,3.0,42.0,0.0,False,10.0,203.0,65926261,9503
49.0,7.0,42.0,1.0,False,5.0,193.0,65926261,9503
31.0,5.0,57.0,0.0,False,0.0,71.0,65926261,9503
41.0,5.0,22.0,0.0,False,0.0,63.0,65926261,9503
40.0,2.0,44.0,0.0,True,6.0,257.0,65926261,9503
40.0,7.0,22.0,0.0,True,1.0,54.0,65926261,9503
35.0,2.0,44.0,0.0,True,3.0,62.0,65926261,9503
39.0,7.0,44.0,0.0,False,10.0,159.0,65926261,9503
31.0,3.0,28.0,1.0,True,10.0,179.0,65926261,9503
33.0,9.0,42.0,0.0,False,0.0,63.0,65926261,9503
43.0,6.0,57.0,1.0,False,4.0,181.0,65926261,9503
24.0,6.0,28.0,0.0,False,3.0,60.0,65926261,9503
29.0,5.0,22.0,0.0,False,7.0,146.0,65926261,9503
33.0,5.0,44.0,0.0,False,4.0,193.0,65926261,9503
41.0,5.0,15.5,0.0,False,5.0,134.0,65926261,9503
39.0,4.0,44.0,1.0,False,2.0,65.0,65926261,9503
41.0,7.0,15.5,0.0,True,3.0,17.0,65926261,9503
26.0,7.0,15.5,1.0,False,4.0,75.0,65926261,9503
48.0,7.0,44.0,1.0,True,4.0,145.0,65926261,9503
34.0,7.0,44.0,0.0,False,8.0,140.0,65926261,9503
33.0,6.0,44.0,0.0,True,5.0,219.0,65926261,9503
43.0,5.0,28.0,1.0,False,6.0,159.0,65926261,9503
30.0,5.0,10.0,1.0,False,5.0,141.0,65926261,9503
27.0,5.0,15.5,0.0,False,6.0,98.0,65926261,9503
45.0,5.0,44.0,0.0,False,4.0,220.0,65926261,9503
38.0,4.0,22.0,1.0,True,4.0,197.0,65926261,9503
52.0,10.0,44.0,0.0,False,7.0,194.0,65926261,9503
46.0,7.0,22.0,0.0,False,1.0,67.0,65926261,9503
39.0,6.0,57.0,1.0,False,1.0,50.0,65926261,9503
55.0,7.0,15.5,1.0,False,8.0,151.0,65926261,9503
48.0,7.0,42.0,0.0,True,4.0,60.0,65926261,9503
23.0,10.0,44.0,1.0,False,4.0,164.0,65926261,9503
23.0,4.0,15.5,0.0,False,2.0,28.0,65926261,9503
33.0,4.0,10.0,0.0,False,9.0,39.0,65926261,9503
38.0,4.0,15.5,0.0,False,1.0,31.0,65926261,9503
43.0,6.0,15.5,0.0,True,2.0,61.0,65926261,9503
44.0,2.0,44.0,0.0,False,4.0,246.0,65926261,9503
32.0,7.0,28.0,0.0,False,1.0,43.0,65926261,9503
36.0,5.0,44.0,1.0,True,3.0,72.0,65926261,9503
39.0,5.0,44.0,0.0,False,10.0,139.0,65926261,9503
32.0,3.0,44.0,1.0,False,10.0,185.0,65926261,9503
26.0,7.0,28.0,0.0,False,5.0,157.0,65926261,9503
32.0,5.0,10.0,0.0,False,0.0,41.0,65926261,9503
20.0,5.0,15.5,0.0,False,0.0,62.0,65926261,9503
30.0,2.0,15.5,0.0,True,6.0,61.0,65926261,9503
33.0,7.0,42.0,1.0,True,1.0,86.0,65926261,9503
53.0,2.0,15.5,0.0,True,3.0,50.0,65926261,9503
31.0,7.0,57.0,1.0,False,10.0,204.0,65926261,9503
32.0,3.0,28.0,1.0,True,10.0,146.0,65926261,9503
28.0,9.0,44.0,0.0,False,0.0,69.0,65926261,9503
24.0,6.0,28.0,0.0,False,4.0,91.0,65926261,9503
49.0,6.0,57.0,1.0,False,3.0,77.0,65926261,9503
30.0,5.0,22.0,1.0,False,7.0,73.0,65926261,9503
43.0,5.0,44.0,0.0,False,4.0,314.0,65926261,9503
60.0,5.0,44.0,0.0,False,5.0,140.0,65926261,9503
38.0,4.0,44.0,1.0,False,2.0,130.0,65926261,9503
22.0,7.0,44.0,0.0,True,3.0,58.0,65926261,9503
51.0,7.0,15.5,0.0,False,4.0,128.0,65926261,9503
28.0,7.0,44.0,1.0,True,4.0,55.0,65926261,9503
53.0,7.0,42.0,1.0,False,8.0,144.0,65926261,9503
39.0,6.0,42.0,0.0,True,5.0,246.0,65926261,9503
27.0,5.0,42.0,1.0,False,6.0,91.0,65926261,9503
29.0,5.0,57.0,0.0,False,5.0,217.0,65926261,9503
27.0,5.0,22.0,0.0,False,6.0,168.0,65926261,9503
43.0,5.0,44.0,0.0,False,4.0,164.0,65926261,9503
33.0,4.0,22.0,0.0,True,4.0,189.0,65926261,9503
47.0,10.0,44.0,0.0,False,7.0,164.0,65926261,9503
26.0,7.0,44.0,0.0,False,1.0,63.0,65926261,9503
44.0,6.0,28.0,1.0,False,1.0,60.0,65926261,9503
41.0,7.0,42.0,0.0,False,8.0,120.0,65926261,9503
39.0,7.0,57.0,1.0,True,4.0,200.0,65926261,9503
40.0,10.0,28.0,0.0,False,4.0,134.0,65926261,9503
37.0,4.0,22.0,0.0,False,2.0,62.0,65926261,9503
37.0,4.0,44.0,0.0,False,9.0,164.0,65926261,9503
37.0,4.0,15.5,0.0,False,1.0,38.0,65926261,9503
30.0,6.0,44.0,1.0,True,2.0,84.0,65926261,9503
53.0,2.0,15.5,0.0,False,4.0,100.0,65926261,9503
51.0,7.0,15.5,1.0,False,1.0,41.0,65926261,9503
46.0,5.0,44.0,1.0,True,3.0,63.0,65926261,9503
28.0,5.0,44.0,0.0,False,10.0,175.0,65926261,9503
18.0,3.0,44.0,0.0,False,10.0,214.0,65926261,9503
25.0,7.0,28.0,1.0,False,5.0,132.0,65926261,9503
55.0,5.0,10.0,1.0,False,0.0,86.0,65926261,9503
33.0,5.0,15.5,0.0,False,0.0,47.0,65926261,9503
48.0,2.0,44.0,0.0,True,6.0,214.0,65926261,9503
49.0,7.0,22.0,1.0,True,1.0,79.0,65926261,9503
27.0,2.0,44.0,0.0,True,3.0,77.0,65926261,9503
38.0,7.0,22.0,0.0,False,10.0,153.0,65926261,9503
37.0,3.0,57.0,1.0,True,10.0,187.0,65926261,9503
23.0,9.0,15.5,1.0,False,0.0,46.0,65926261,9503
22.0,6.0,42.0,0.0,False,4.0,101.0,65926261,9503
26.0,6.0,44.0,1.0,False,3.0,163.0,65926261,9503
46.0,5.0,15.5,0.0,False,7.0,62.0,65926261,9503
37.0,5.0,10.0,0.0,False,4.0,134.0,65926261,9503
44.0,5.0,15.5,0.0,False,5.0,120.0,65926261,9503
34.0,4.0,15.5,0.0,False,2.0,64.0,65926261,9503
29.0,7.0,44.0,0.0,True,3.0,156.0,65926261,9503
48.0,7.0,28.0,0.0,False,4.0,162.0,65926261,9503
26.0,7.0,44.0,1.0,True,4.0,199.0,65926261,9503
33.0,7.0,44.0,0.0,False,8.0,160.0,65926261,9503
19.0,6.0,44.0,1.0,True,5.0,138.0,65926261,9503
38.0,5.0,28.0,0.0,False,6.0,108.0,65926261,9503
32.0,5.0,10.0,0.0,False,5.0,66.0,65926261,9503
41.0,5.0,15.5,0.0,False,6.0,100.0,65926261,9503
26.0,5.0,15.5,0.0,False,4.0,123.0,65926261,9503
37.0,4.0,42.0,1.0,True,4.0,103.0,65926261,9503
39.0,10.0,15.5,0.0,False,7.0,126.0,65926261,9503
45.0,7.0,57.0,1.0,False,1.0,44.0,65926261,9503
34.0,6.0,28.0,1.0,False,1.0,25.0,65926261,9503
43.0,7.0,44.0,0.0,False,8.0,246.0,65926261,9503
41.0,7.0,28.0,0.0,True,4.0,158.0,65926261,9503
48.0,10.0,57.0,1.0,False,4.0,152.0,65926261,9503
35.0,4.0,22.0,1.0,False,2.0,25.0,65926261,9503
20.0,4.0,44.0,0.0,False,9.0,130.0,65926261,9503
31.0,7.0,57.0,0.0,False,1.0,101.0,65926261,9503
28.0,4.0,22.0,1.0,True,4.0,87.0,65926261,9503
31.0,5.0,22.0,1.0,False,5.0,151.0,65926261,9503
41.0,4.0,10.0,0.0,True,3.0,72.0,65926261,9503
33.0,2.0,42.0,1.0,False,1.0,62.0,65926261,9503
44.0,6.0,44.0,0.0,False,1.0,59.0,65926261,9503
29.0,6.0,44.0,0.0,True,4.0,164.0,65926261,9503
27.0,6.0,22.0,0.0,True,3.0,69.0,65926261,9503
42.0,5.0,44.0,1.0,False,5.0,295.0,65926261,9503
38.0,7.0,15.5,0.0,False,1.0,83.0,65926261,9503
48.0,5.0,22.0,0.0,False,5.0,133.0,65926261,9503
34.0,9.0,42.0,0.0,True,6.0,275.0,65926261,9503
22.0,7.0,28.0,0.0,False,4.0,214.0,65926261,9503
36.0,7.0,22.0,1.0,False,4.0,146.0,65926261,9503
37.0,3.0,22.0,1.0,True,4.0,240.0,65926261,9503
36.0,5.0,44.0,0.0,False,5.0,231.0,65926261,9503
43.0,7.0,22.0,0.0,True,4.0,189.0,65926261,9503
18.0,6.0,44.0,1.0,True,7.0,234.0,65926261,9503
55.0,6.0,15.5,1.0,False,4.0,278.0,65926261,9503
43.0,4.0,44.0,0.0,False,5.0,115.0,65926261,9503
36.0,5.0,57.0,1.0,False,4.0,181.0,65926261,9503
43.0,5.0,44.0,0.0,False,7.0,243.0,65926261,9503
51.0,7.0,28.0,0.0,True,3.0,107.0,65926261,9503
33.0,5.0,44.0,1.0,False,1.0,71.0,65926261,9503
49.0,2.0,10.0,0.0,False,6.0,148.0,65926261,9503
49.0,7.0,22.0,0.0,True,7.0,113.0,65926261,9503
45.0,7.0,44.0,1.0,False,4.0,212.0,65926261,9503
46.0,3.0,22.0,0.0,False,6.0,95.0,65926261,9503
43.0,8.0,15.5,1.0,True,3.0,91.0,65926261,9503
32.0,3.0,42.0,1.0,False,7.0,201.0,65926261,9503
30.0,8.0,44.0,0.0,False,1.0,116.0,65926261,9503
38.0,6.0,44.0,1.0,False,7.0,208.0,65926261,9503
34.0,5.0,57.0,1.0,False,8.0,228.0,65926261,9503
33.0,5.0,28.0,0.0,True,5.0,197.0,65926261,9503
35.0,5.0,42.0,1.0,False,5.0,162.0,65926261,9503
30.0,3.0,10.0,0.0,True,5.0,189.0,65926261,9503
40.0,6.0,44.0,0.0,False,9.0,235.0,65926261,9503
43.0,7.0,44.0,0.0,False,4.0,64.0,65926261,9503
22.0,3.0,22.0,1.0,False,2.0,67.0,65926261,9503
29.0,7.0,44.0,0.0,True,3.0,38.0,65926261,9503
46.0,7.0,22.0,0.0,False,1.0,77.0,65926261,9503
45.0,4.0,57.0,0.0,True,4.0,164.0,65926261,9503
37.0,5.0,15.5,0.0,False,5.0,158.0,65926261,9503
33.0,4.0,15.5,1.0,True,3.0,84.0,65926261,9503
40.0,2.0,28.0,1.0,False,1.0,63.0,65926261,9503
36.0,6.0,42.0,0.0,False,1.0,120.0,65926261,9503
30.0,6.0,44.0,0.0,True,4.0,303.0,65926261,9503
30.0,6.0,44.0,1.0,True,3.0,166.0,65926261,9503
35.0,5.0,44.0,1.0,False,5.0,199.0,65926261,9503
23.0,7.0,22.0,0.0,False,1.0,59.0,65926261,9503
35.0,5.0,15.5,1.0,False,5.0,150.0,65926261,9503
34.0,9.0,22.0,0.0,True,6.0,243.0,65926261,9503
35.0,7.0,15.5,0.0,False,4.0,147.0,65926261,9503
38.0,7.0,15.5,1.0,False,4.0,119.0,65926261,9503
45.0,3.0,42.0,0.0,True,4.0,219.0,65926261,9503
37.0,5.0,15.5,0.0,False,5.0,190.0,65926261,9503
49.0,7.0,44.0,1.0,True,4.0,205.0,65926261,9503
28.0,6.0,44.0,0.0,True,7.0,289.0,65926261,9503
32.0,6.0,42.0,1.0,False,4.0,210.0,65926261,9503
33.0,4.0,10.0,1.0,False,5.0,128.0,65926261,9503
30.0,5.0,57.0,0.0,False,4.0,216.0,65926261,9503
39.0,5.0,22.0,1.0,False,7.0,191.0,65926261,9503
48.0,7.0,22.0,1.0,True,3.0,69.0,65926261,9503
47.0,5.0,10.0,0.0,False,1.0,74.0,65926261,9503
32.0,2.0,42.0,1.0,False,6.0,268.0,65926261,9503
32.0,7.0,44.0,0.0,True,7.0,255.0,65926261,9503
39.0,7.0,44.0,0.0,False,4.0,161.0,65926261,9503
27.0,3.0,22.0,0.0,False,6.0,157.0,65926261,9503
30.0,8.0,44.0,1.0,True,3.0,233.0,65926261,9503
60.0,3.0,15.5,0.0,False,7.0,120.0,65926261,9503
47.0,8.0,22.0,0.0,False,1.0,78.0,65926261,9503
40.0,6.0,42.0,0.0,False,7.0,136.0,65926261,9503
31.0,5.0,28.0,0.0,False,8.0,111.0,65926261,9503
47.0,5.0,22.0,1.0,True,5.0,165.0,65926261,9503
35.0,5.0,22.0,1.0,False,5.0,119.0,65926261,9503
40.0,3.0,44.0,0.0,True,5.0,222.0,65926261,9503
31.0,6.0,22.0,0.0,False,9.0,108.0,65926261,9503
25.0,7.0,44.0,1.0,False,4.0,177.0,65926261,9503
35.0,3.0,15.5,1.0,False,2.0,48.0,65926261,9503
37.0,7.0,44.0,0.0,True,3.0,28.0,65926261,9503
38.0,7.0,57.0,1.0,False,1.0,98.0,65926261,9503
27.0,4.0,44.0,0.0,True,4.0,321.0,65926261,9503
40.0,5.0,28.0,0.0,False,5.0,198.0,65926261,9503
35.0,4.0,44.0,1.0,True,3.0,71.0,65926261,9503
33.0,2.0,10.0,0.0,False,1.0,58.0,65926261,9503
37.0,6.0,22.0,0.0,False,1.0,28.0,65926261,9503
27.0,6.0,44.0,1.0,True,4.0,276.0,65926261,9503
31.0,6.0,22.0,0.0,True,3.0,68.0,65926261,9503
42.0,5.0,15.5,1.0,False,5.0,101.0,65926261,9503
35.0,7.0,42.0,1.0,False,1.0,124.0,65926261,9503
34.0,5.0,44.0,0.0,False,5.0,102.0,65926261,9503
43.0,9.0,44.0,1.0,True,6.0,164.0,65926261,9503
36.0,7.0,57.0,1.0,False,4.0,166.0,65926261,9503
32.0,7.0,28.0,0.0,False,4.0,135.0,65926261,9503
39.0,3.0,42.0,1.0,True,4.0,236.0,65926261,9503
45.0,5.0,10.0,0.0,False,5.0,165.0,65926261,9503
42.0,7.0,44.0,0.0,True,4.0,164.0,65926261,9503
43.0,6.0,44.0,0.0,True,7.0,220.0,65926261,9503
42.0,6.0,22.0,1.0,False,4.0,89.0,65926261,9503
41.0,4.0,44.0,0.0,False,5.0,122.0,65926261,9503
41.0,5.0,22.0,0.0,False,4.0,118.0,65926261,9503
49.0,5.0,57.0,0.0,False,7.0,235.0,65926261,9503
27.0,7.0,15.5,0.0,True,3.0,90.0,65926261,9503
33.0,5.0,15.5,1.0,False,1.0,73.0,65926261,9503
25.0,2.0,28.0,1.0,False,6.0,148.0,65926261,9503
39.0,7.0,42.0,0.0,True,7.0,226.0,65926261,9503
40.0,7.0,44.0,0.0,False,4.0,248.0,65926261,9503
46.0,3.0,44.0,1.0,False,6.0,184.0,65926261,9503
40.0,8.0,44.0,1.0,True,3.0,76.0,65926261,9503
32.0,3.0,22.0,0.0,False,7.0,132.0,65926261,9503
31.0,8.0,15.5,1.0,False,1.0,77.0,65926261,9503
36.0,6.0,22.0,0.0,False,7.0,267.0,65926261,9503
40.0,5.0,15.5,0.0,False,8.0,99.0,65926261,9503
44.0,5.0,15.5,1.0,True,5.0,209.0,65926261,9503
40.0,5.0,42.0,0.0,False,5.0,97.0,65926261,9503
38.0,3.0,15.5,0.0,True,5.0,167.0,65926261,9503
36.0,6.0,44.0,1.0,False,9.0,154.0,65926261,9503
26.0,7.0,44.0,0.0,False,4.0,139.0,65926261,9503
28.0,3.0,42.0,1.0,False,2.0,86.0,65926261,9503
45.0,7.0,10.0,1.0,True,3.0,90.0,65926261,9503
48.0,7.0,57.0,0.0,False,1.0,96.0,65926261,9503
42.0,4.0,22.0,1.0,True,4.0,141.0,65926261,9503
41.0,5.0,22.0,1.0,False,5.0,133.0,65926261,9503
41.0,4.0,10.0,0.0,True,3.0,65.0,65926261,9503
39.0,2.0,42.0,1.0,False,1.0,130.0,65926261,9503
25.0,6.0,44.0,0.0,False,1.0,43.0,65926261,9503
36.0,6.0,44.0,0.0,True,4.0,277.0,65926261,9503
31.0,6.0,22.0,0.0,True,3.0,120.0,65926261,9503
36.0,5.0,44.0,1.0,False,5.0,164.0,65926261,9503
29.0,7.0,15.5,0.0,False,1.0,71.0,65926261,9503
43.0,5.0,22.0,0.0,False,5.0,255.0,65926261,9503
34.0,9.0,42.0,0.0,True,6.0,187.0,65926261,9503
42.0,7.0,28.0,0.0,False,4.0,196.0,65926261,9503
41.0,7.0,22.0,1.0,False,4.0,137.0,65926261,9503
39.0,3.0,22.0,1.0,True,4.0,235.0,65926261,9503
31.0,5.0,44.0,0.0,False,5.0,164.0,65926261,9503
43.0,7.0,22.0,0.0,True,4.0,138.0,65926261,9503
45.0,6.0,44.0,1.0,True,7.0,152.0,65926261,9503
31.0,6.0,15.5,1.0,False,4.0,278.0,65926261,9503
36.0,4.0,44.0,0.0,False,5.0,195.0,65926261,9503
44.0,5.0,57.0,1.0,False,4.0,283.0,65926261,9503
55.0,5.0,44.0,0.0,False,7.0,290.0,65926261,9503
42.0,7.0,28.0,0.0,True,3.0,98.0,65926261,9503
23.0,5.0,44.0,1.0,False,1.0,65.0,65926261,9503
22.0,2.0,10.0,0.0,False,6.0,120.0,65926261,9503
48.0,7.0,22.0,0.0,True,7.0,310.0,65926261,9503
33.0,7.0,44.0,1.0,False,4.0,196.0,65926261,9503
21.0,3.0,22.0,0.0,False,6.0,203.0,65926261,9503
38.0,8.0,15.5,1.0,True,3.0,84.0,65926261,9503
40.0,3.0,42.0,1.0,False,7.0,225.0,65926261,9503
27.0,8.0,44.0,0.0,False,1.0,96.0,65926261,9503
51.0,6.0,44.0,1.0,False,7.0,288.0,65926261,9503
40.0,5.0,57.0,1.0,False,8.0,170.0,65926261,9503
36.0,5.0,28.0,0.0,True,5.0,209.0,65926261,9503
46.0,5.0,42.0,1.0,False,5.0,170.0,65926261,9503
42.0,3.0,10.0,0.0,True,5.0,95.0,65926261,9503
40.0,6.0,44.0,0.0,False,9.0,158.0,65926261,9503
31.0,7.0,44.0,0.0,False,4.0,233.0,65926261,9503
36.0,3.0,22.0,1.0,False,2.0,90.0,65926261,9503
34.0,7.0,44.0,0.0,True,3.0,120.0,65926261,9503
53.0,7.0,22.0,0.0,False,1.0,68.0,65926261,9503
32.0,4.0,57.0,0.0,True,4.0,279.0,65926261,9503
28.0,5.0,15.5,0.0,False,5.0,161.0,65926261,9503
20.0,4.0,15.5,1.0,True,3.0,72.0,65926261,9503
45.0,2.0,28.0,1.0,False,1.0,96.0,65926261,9503
48.0,6.0,42.0,0.0,False,1.0,62.0,65926261,9503
41.0,6.0,44.0,0.0,True,4.0,316.0,65926261,9503
43.0,6.0,44.0,1.0,True,3.0,223.0,65926261,9503
35.0,5.0,44.0,1.0,False,5.0,176.0,65926261,9503
48.0,7.0,22.0,0.0,False,1.0,70.0,65926261,9503
27.0,5.0,15.5,1.0,False,5.0,153.0,65926261,9503
31.0,9.0,22.0,0.0,True,6.0,177.0,65926261,9503
41.0,7.0,15.5,0.0,False,4.0,205.0,65926261,9503
29.0,7.0,15.5,1.0,False,4.0,138.0,65926261,9503
41.0,3.0,42.0,0.0,True,4.0,221.0,65926261,9503
46.0,5.0,15.5,0.0,False,5.0,192.0,65926261,9503
31.0,7.0,44.0,1.0,True,4.0,265.0,65926261,9503
35.0,6.0,44.0,0.0,True,7.0,184.0,65926261,9503
38.0,6.0,42.0,1.0,False,4.0,199.0,65926261,9503
29.0,4.0,10.0,1.0,False,5.0,105.0,65926261,9503
25.0,5.0,57.0,0.0,False,4.0,252.0,65926261,9503
31.0,5.0,22.0,1.0,False,7.0,236.0,65926261,9503
38.0,7.0,22.0,1.0,True,3.0,97.0,65926261,9503
21.0,5.0,10.0,0.0,False,1.0,73.0,65926261,9503
35.0,2.0,42.0,1.0,False,6.0,289.0,65926261,9503
49.0,7.0,44.0,0.0,True,7.0,221.0,65926261,9503
42.0,7.0,44.0,0.0,False,4.0,260.0,65926261,9503
37.0,3.0,22.0,0.0,False,6.0,208.0,65926261,9503
45.0,8.0,44.0,1.0,True,3.0,165.0,65926261,9503
38.0,3.0,15.5,0.0,False,7.0,269.0,65926261,9503
19.0,8.0,22.0,0.0,False,1.0,92.0,65926261,9503
52.0,6.0,42.0,0.0,False,7.0,260.0,65926261,9503
35.0,5.0,28.0,0.0,False,8.0,159.0,65926261,9503
28.0,5.0,22.0,1.0,True,5.0,164.0,65926261,9503
25.0,5.0,22.0,1.0,False,5.0,209.0,65926261,9503
55.0,3.0,44.0,0.0,True,5.0,164.0,65926261,9503
44.0,6.0,22.0,0.0,False,9.0,112.0,65926261,9503
21.0,7.0,44.0,1.0,False,4.0,114.0,65926261,9503
33.0,3.0,15.5,1.0,False,2.0,84.0,65926261,9503
52.0,7.0,44.0,0.0,True,3.0,102.0,65926261,9503
44.0,9.0,44.0,1.0,False,5.0,206.0,65926261,9503
29.0,6.0,10.0,0.0,False,6.0,84.0,65926261,9503
45.0,9.0,44.0,0.0,False,1.0,73.0,65926261,9503
31.0,3.0,44.0,0.0,False,4.0,146.0,65926261,9503
39.0,7.0,28.0,0.0,False,3.0,37.0,65926261,9503
34.0,8.0,44.0,0.0,False,0.0,50.0,65926261,9503
37.0,8.0,10.0,0.0,False,1.0,24.0,65926261,9503
37.0,8.0,22.0,1.0,True,5.0,56.0,65926261,9503
51.0,6.0,22.0,0.0,False,3.0,60.0,65926261,9503
39.0,7.0,10.0,0.0,False,5.0,91.0,65926261,9503
38.0,5.0,42.0,1.0,False,1.0,29.0,65926261,9503
43.0,5.0,22.0,0.0,True,2.0,86.0,65926261,9503
28.0,9.0,28.0,1.0,False,3.0,47.0,65926261,9503
24.0,5.0,44.0,1.0,True,1.0,96.0,65926261,9503
34.0,7.0,42.0,0.0,False,4.0,214.0,65926261,9503
24.0,6.0,10.0,0.0,False,5.0,109.0,65926261,9503
43.0,6.0,22.0,0.0,False,4.0,140.0,65926261,9503
31.0,6.0,44.0,0.0,False,5.0,78.0,65926261,9503
26.0,7.0,44.0,0.0,False,4.0,109.0,65926261,9503
43.0,6.0,44.0,0.0,True,6.0,256.0,65926261,9503
37.0,5.0,28.0,0.0,False,2.0,57.0,65926261,9503
31.0,7.0,28.0,1.0,False,9.0,101.0,65926261,9503
49.0,8.0,44.0,0.0,False,3.0,118.0,65926261,9503
38.0,6.0,15.5,0.0,False,7.0,102.0,65926261,9503
26.0,6.0,44.0,1.0,False,2.0,129.0,65926261,9503
29.0,6.0,44.0,0.0,False,5.0,119.0,65926261,9503
42.0,5.0,44.0,0.0,True,6.0,153.0,65926261,9503
43.0,7.0,28.0,0.0,False,1.0,29.0,65926261,9503
40.0,3.0,42.0,0.0,False,2.0,60.0,65926261,9503
42.0,8.0,57.0,0.0,False,2.0,77.0,65926261,9503
35.0,10.0,22.0,1.0,True,3.0,57.0,65926261,9503
32.0,8.0,22.0,0.0,False,8.0,143.0,65926261,9503
30.0,7.0,15.5,0.0,True,2.0,62.0,65926261,9503
52.0,3.0,44.0,0.0,False,1.0,50.0,65926261,9503
29.0,7.0,44.0,0.0,False,8.0,223.0,65926261,9503
44.0,4.0,28.0,0.0,True,5.0,95.0,65926261,9503
31.0,3.0,44.0,0.0,False,10.0,281.0,65926261,9503
43.0,6.0,57.0,1.0,True,5.0,199.0,65926261,9503
29.0,6.0,57.0,0.0,True,3.0,61.0,65926261,9503
43.0,5.0,22.0,0.0,False,3.0,52.0,65926261,9503
46.0,9.0,44.0,1.0,False,5.0,111.0,65926261,9503
29.0,6.0,44.0,0.0,False,6.0,130.0,65926261,9503
42.0,9.0,22.0,1.0,False,1.0,62.0,65926261,9503
43.0,3.0,10.0,1.0,False,4.0,144.0,65926261,9503
44.0,7.0,10.0,0.0,False,3.0,53.0,65926261,9503
40.0,8.0,22.0,0.0,False,0.0,53.0,65926261,9503
32.0,8.0,10.0,0.0,False,1.0,54.0,65926261,9503
40.0,8.0,10.0,0.0,True,5.0,103.0,65926261,9503
29.0,6.0,44.0,0.0,False,3.0,65.0,65926261,9503
48.0,7.0,15.5,0.0,False,5.0,131.0,65926261,9503
28.0,5.0,44.0,0.0,False,1.0,96.0,65926261,9503
35.0,5.0,44.0,1.0,True,2.0,106.0,65926261,9503
52.0,9.0,15.5,0.0,False,3.0,25.0,65926261,9503
45.0,5.0,42.0,0.0,True,1.0,66.0,65926261,9503
42.0,7.0,44.0,1.0,False,4.0,157.0,65926261,9503
33.0,6.0,15.5,0.0,False,5.0,88.0,65926261,9503
44.0,6.0,22.0,0.0,False,4.0,108.0,65926261,9503
27.0,6.0,44.0,0.0,False,5.0,206.0,65926261,9503
32.0,7.0,44.0,0.0,False,4.0,232.0,65926261,9503
31.0,6.0,44.0,0.0,True,6.0,164.0,65926261,9503
30.0,5.0,44.0,1.0,False,2.0,83.0,65926261,9503
23.0,7.0,10.0,0.0,False,9.0,162.0,65926261,9503
34.0,8.0,44.0,0.0,False,3.0,54.0,65926261,9503
34.0,6.0,44.0,0.0,False,7.0,123.0,65926261,9503
37.0,6.0,28.0,0.0,False,2.0,50.0,65926261,9503
50.0,6.0,44.0,0.0,False,5.0,128.0,65926261,9503
41.0,5.0,10.0,0.0,True,6.0,119.0,65926261,9503
49.0,7.0,22.0,1.0,False,1.0,57.0,65926261,9503
48.0,3.0,22.0,0.0,False,2.0,53.0,65926261,9503
49.0,8.0,10.0,0.0,False,2.0,30.0,65926261,9503
48.0,10.0,42.0,1.0,True,3.0,65.0,65926261,9503
31.0,8.0,22.0,0.0,False,8.0,121.0,65926261,9503
31.0,7.0,28.0,1.0,True,2.0,50.0,65926261,9503
41.0,3.0,44.0,1.0,False,1.0,44.0,65926261,9503
23.0,7.0,42.0,0.0,False,8.0,195.0,65926261,9503
37.0,4.0,10.0,0.0,True,5.0,95.0,65926261,9503
